Depot Code,Client Code,Create Date,Whse Zone,Whse Location,Reserved Zone,Reserved Location,Avail,Phys,Case Number,Inb MO#,Status,Article ID,Description,Quantity,Unit Of Measure,Case Weight Actual,Case Volume Actual,MLP Pack Class Type,MLP Class Qty,MLP Class
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009132      ,U450900924,GOW,106203,SIGN AL SYSTEM C 1.5 X 6 (1507-061),20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009120      ,U450900924,GOW,106204,SIGN AL SYSTEM D 1.5 X 6 (1507-062),20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR1,2J048E    ,   ,          ,Y,Y,ISP00009124      ,U450900924,Available,106206,SIGN AL CB A1 1.5 X 6 (1507-064)   ,40,EA ,2.3,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009134      ,U450900924,GOW,106206,SIGN AL CB A1 1.5 X 6 (1507-064)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009127      ,U450900924,GOW,106207,SIGN AL CB A2 1.5 X 6 (1507-065)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2P029B    ,   ,          ,Y,Y,ISP00004055      ,U450917513,Available,106207,SIGN AL CB A2 1.5 X 6 (1507-065)   ,23,EA ,1.25,4.53,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR1,2J110D    ,   ,          ,Y,Y,ISP00009131      ,U450900924,GOW,106208,SIGN AL CB A3 1.5 X 6 (1507-066)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009128      ,U450900924,GOW,106209,SIGN AL CB B1 1.5 X 6 (1507-067)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2P011A    ,   ,          ,Y,Y,ISP00004061      ,U450917513,Available,106210,SIGN AL CB B2 1.5 X 6 (1507-068)   ,21,EA ,0.75,4.53,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009135      ,U450900924,GOW,106212,SIGN AL CB C1 1.5 X 6 (1507-070)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009123      ,U450900924,GOW,106213,SIGN AL CB C2 1.5 X 6 (1507-071)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009129      ,U450900924,GOW,106214,SIGN AL CB C3 1.5 X 6 (1507-072)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009133      ,U450900924,GOW,106221,SIGN AL WARNING AC DISCONNECT 3 X 6,20,EA ,1.75,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR1,2J058E    ,   ,          ,Y,Y,ISP00009130      ,U450900924,Available,106224,SIGN AL WARNING DATA ACQUISITION SY,20,EA ,1.75,13.28,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2P013C    ,   ,          ,Y,Y,ISP00004058      ,U450917513,Available,106236,SIGN AL PV ARRY DC DISCONNECTMAX 48,6,EA ,0.43,4.53,PL  ,1,6
U45,SUNPCA01  ,1/16/2017,SR4,2I077D    ,   ,          ,Y,Y,IPS00036019      ,U450863424,Available,106237,SIGN AL SECONDARY POWER SOURCE 4 X ,125,EA ,"1,562.50",899,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SE8,2I085B2   ,   ,          ,Y,Y,ISP00013822      ,U450917499,Available,106243,LABEL SUNPOWER PERF MONITOR CABLE 3,9,EA ,0.09,17.72,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SE8,2I101B2   ,   ,          ,Y,Y,ISP00004462      ,U450917499,Available,106265,NUT HEX 3/16 4-40  ZN (1507-173)   ,"1,200",EA ,1.2,4.53,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2M009C    ,   ,          ,Y,Y,ISP00013861      ,U450917499,Available,106309,WASHER LOCK SPLIT 3/4 HDG F436 (150,500,EA ,20,4.66,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR1,2M009C    ,   ,          ,Y,Y,ISP00004100      ,U450917513,Available,106309,WASHER LOCK SPLIT 3/4 HDG F436 (150,"1,000",EA ,42,4.66,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR3,2L069C    ,SR1,2M055B    ,Y,Y,ISP00004147      ,U450917834,Available,106309,WASHER LOCK SPLIT 3/4 HDG F436 (150,"1,500",EA ,64,4.66,PL  ,1,6
U45,SUNPCA01  ,6/5/2017,SR1,2M029D    ,   ,          ,Y,Y,IPS01003474      ,U450935217,Available,106328,FLASHING PENETRATION SMART MOUNT (1,30,EA ,54,11.62,PL  ,1,6
U45,SUNPCA01  ,3/27/2017,SR9,2V112A    ,   ,          ,Y,Y,ISP00008903      ,U450898800,GOW,106408,TIE CABLE 8 L X 0.31 WIDE SS (1506-,"16,958",EA ,210.99,14.32,PL  ,1,6
U45,SUNPCA01  ,3/29/2017,SR1,2K047C    ,   ,          ,Y,Y,ISP00014016      ,U450905227,Available,106425,CONNECTOR SOCKET MC4 12/10 AWG 5.5-,"2,000",EA ,50,22.15,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR1,2M109C    ,   ,          ,Y,Y,ISP00004108      ,U450917513,Available,106425,CONNECTOR SOCKET MC4 12/10 AWG 5.5-,"1,000",EA ,25,22.15,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR1,2N058C    ,   ,          ,Y,Y,ISP00004469      ,U450917499,Available,106425,CONNECTOR SOCKET MC4 12/10 AWG 5.5-,471,EA ,9.42,5.46,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR4,2F042C    ,SR1,2M055C    ,Y,Y,ISP00004148      ,U450917834,Available,106425,CONNECTOR SOCKET MC4 12/10 AWG 5.5-,"2,471",EA ,59.42,6.53,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2P031A    ,   ,          ,Y,Y,ISP00004050      ,U450917513,Available,106476,SPACER ARRAY EDGE EVERGREEN POWERTI,21,EA ,2.01,4.93,PL  ,1,6
U45,SUNPCA01  ,1/12/2017,SE4,2H028B1   ,   ,          ,Y,Y,IPS00035533      ,U450862117,Available,106477,SPACER ARRAY EDGE UNIVERSAL (1507-0,"3,600",EA ,180,1.8,EA  ,"3,600",1
U45,SUNPCA01  ,1/17/2017,SC2,2F022A    ,   ,          ,Y,Y,IPS00370101      ,U450863619,Available,106477,SPACER ARRAY EDGE UNIVERSAL (1507-0,"8,582",EA ,443.1,8.83,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR4,2H086C    ,   ,          ,Y,Y,ISP00004106      ,U450917513,Available,106477,SPACER ARRAY EDGE UNIVERSAL (1507-0,"1,000",EA ,51,4.95,PL  ,1,6
U45,SUNPCA01  ,5/10/2017,SE8,2I113B2   ,   ,          ,Y,Y,IPS00997438      ,U450923556,Available,106477,SPACER ARRAY EDGE UNIVERSAL (1507-0,"1,937",EA ,96.85,0.97,EA  ,"1,937",1
U45,SUNPCA01  ,3/28/2017,SR9,2V114A    ,   ,          ,Y,Y,ISP00009139      ,U450900924,GOW,106607,ASSY CABLE DB9MDB9F 10 (1507-276)  ,10,EA ,1,11.62,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009122      ,U450900924,GOW,106612,SIGN AL CB A4 1.5 X 6 (1507-282)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V092A    ,   ,          ,Y,Y,ISP00009136      ,U450900924,GOW,106616,SIGN AL CB B4 1.5 X 6 (1507-287)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,6/5/2017,SR1,2N056D    ,   ,          ,Y,Y,IPS01003475      ,U450935217,Available,106618,SIGN AL CB B6 1.5 X 6 (1507-289)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2P013B    ,   ,          ,Y,Y,ISP00004059      ,U450917513,Available,106621,SIGN AL CB D1 1.5 X 6 (1507-292)   ,7,EA ,0.25,4.53,PL  ,1,6
U45,SUNPCA01  ,6/5/2017,SR1,2N046C    ,   ,          ,Y,Y,IPS01003481      ,U450935217,Available,106624,SIGN AL CB A6 1.5 X 6 (1507-296)   ,20,EA ,1.72,66.6,PL  ,1,6
U45,SUNPCA01  ,5/10/2017,SE8,2I111B2   ,   ,          ,Y,Y,IPS00997440      ,U450923556,Available,106627,SIGN AL CB D4 1.5 X 6 (1507-300)   ,3,EA ,0.1,4.53,PL  ,1,6
U45,SUNPCA01  ,6/5/2017,SR1,2L070D    ,   ,          ,Y,Y,IPS01003480      ,U450935217,Available,106630,SIGN AL CB C4 1.5 X 6 (1507-303)   ,20,EA ,1.15,13.28,PL  ,1,6
U45,SUNPCA01  ,4/28/2017,SR1,2N016A    ,   ,          ,Y,Y,ISP00004506      ,U450917499,Available,106633,SIGN AL CB E1 1.5 X 6 (1507-306)   ,7,EA ,0.25,4.53,PL  ,1,6
U45,SUNPCA01  ,4/28/2017,SR1,2N014C    ,   ,          ,Y,Y,ISP00004505      ,U450917499,Available,106634,SIGN AL CB E2 1.5 X 6 (1507-307)   ,2,EA ,0.07,4.53,PL  ,1,6
U45,SUNPCA01  ,4/28/2017,SR1,2N016A    ,   ,          ,Y,Y,ISP00004491      ,U450917499,Available,106636,SIGN AL CB E4 1.5 X 6 (1507-309)   ,5,EA ,0.18,4.53,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SE8,2I103B3   ,   ,          ,Y,Y,ISP00004463      ,U450917499,Available,106637,SIGN AL CB E5 1.5 X 6 (1507-310)   ,7,EA ,0.25,4.53,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SE8,2I107B2   ,   ,          ,Y,Y,ISP00004465      ,U450917499,Available,106638,SIGN AL CB E6 1.5 X 6 (1507-311)   ,5,EA ,0.18,4.53,PL  ,1,6
U45,SUNPCA01  ,4/19/2017,SR1,2N032E    ,   ,          ,Y,Y,ISP00012499      ,U450914438,Available,106644,NUT FLANGE M6X1.0 SERRATED SPEC AST,"1,000",EA ,8.1,71,PL  ,1,6
U45,SUNPCA01  ,1/27/2017,SR4,2H056E    ,   ,          ,Y,Y,ISP00001001      ,U450870540,Available,106645,BOLT HH M6X1.0 X 50 W/PATCH SPEC 15,"42,600",EA ,480.1,13.19,PL  ,1,6
U45,SUNPCA01  ,2/10/2017,SE8,2H112B2   ,   ,          ,Y,Y,IPS00077375      ,U450879474,Available,106645,BOLT HH M6X1.0 X 50 W/PATCH SPEC 15,"3,719",EA ,41.9,6.52,PL  ,1,6
U45,SUNPCA01  ,2/13/2017,SE8,2H106B2   ,   ,          ,Y,Y,IPS00077812      ,U450881181,Available,106645,BOLT HH M6X1.0 X 50 W/PATCH SPEC 15,441,EA ,4.85,6.1,PL  ,1,6
U45,SUNPCA01  ,2/13/2017,SR4,2F088D    ,   ,          ,Y,Y,IPS00077837      ,U450878664,Available,106645,BOLT HH M6X1.0 X 50 W/PATCH SPEC 15,"26,363",EA ,296.99,10.69,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V098C    ,   ,          ,Y,Y,ISP00009137      ,U450900924,GOW,106664,HOUSING BEARING INSERT T20 V2.1 (15,51,EA ,578.52,20.33,PL  ,1,6
U45,SUNPCA01  ,6/1/2017,SR1,2M111C    ,   ,          ,Y,Y,IPS01001618      ,U450934100,Available,106715,Monitoring Item SPR-PMR-DLOG Data L,1,EA ,0.15,15.56,PL  ,1,6
U45,SUNPCA01  ,6/1/2017,SR1,2M103B    ,   ,          ,Y,Y,IPS01001617      ,U450934100,Available,106716,Monitoring Item SPR-PMR-GTWY Gatewa,1,EA ,0.35,16.52,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V102A    ,   ,          ,Y,Y,ISP00009187      ,U450901175,GOW,106731,BOOT SCREW JACK TRACKER DRIVE UNIT ,2,EA ,11.75,14.95,PL  ,1,6
U45,SUNPCA01  ,1/17/2017,SE3,2K041B1   ,   ,          ,Y,Y,IPS00370284      ,U450863623,Available,106746,SCREW S-T HWH M4X0.7 X 12 410SS (15,500,EA ,2.85,9.16,PL  ,1,6
U45,SUNPCA01  ,2/4/2017,SE8,2H120B3   ,   ,          ,Y,Y,IPS00059752      ,U450875216,Available,106746,SCREW S-T HWH M4X0.7 X 12 410SS (15,500,EA ,2.85,9.16,PL  ,1,6
U45,SUNPCA01  ,1/13/2017,SR4,2I053D    ,   ,          ,Y,Y,IPS00035109      ,U450863400,Available,106772,WIRE STRND USE-2 RHH OR RHW-2 XLPE ,"52,500",FT ,"2,508",72.38,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V094A    ,   ,          ,Y,Y,ISP00009179      ,U450901175,GOW,106877,FUSE FAST-ACTING 600V 12A (4250-012,40,EA ,0.8,4.5,PL  ,1,6
U45,SUNPCA01  ,3/1/2017,SE3,2K013B1   ,   ,          ,N,Y,ISP00010088      ,U450887929,Available,106925,NUT CHANNEL 3/8-16 SS UNISTRUT P300,560,EA ,40.88,0.13,EA  ,560,1
U45,SUNPCA01  ,3/14/2017,SR1,2J070D    ,   ,          ,Y,Y,ISP00015486      ,U450894180,Available,106925,NUT CHANNEL 3/8-16 SS UNISTRUT P300,"1,000",EA ,76.6,24.79,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR1,2J040C    ,   ,          ,Y,Y,ISP00014588      ,U450909639,Available,106925,NUT CHANNEL 3/8-16 SS UNISTRUT P300,60,EA ,4.38,24.79,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR4,2H080E    ,   ,          ,Y,Y,ISP00014562      ,U450909618,Available,106925,NUT CHANNEL 3/8-16 SS UNISTRUT P300,60,EA ,4.38,24.79,PL  ,1,6
U45,SUNPCA01  ,4/19/2017,SR1,2K061F    ,   ,          ,Y,Y,ISP00012500      ,U450914438,Available,106925,NUT CHANNEL 3/8-16 SS UNISTRUT P300,"1,500",EA ,114.9,24.79,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SE3,2K009B2   ,   ,          ,Y,Y,U450127111838001 ,U450887929,Available,106925,NUT CHANNEL 3/8-16 SS UNISTRUT P300,10,EA ,0.73,24.79,PL  ,1,6
U45,SUNPCA01  ,2/13/2017,SR4,2H024C    ,   ,          ,Y,Y,IPS00078457      ,U450881181,Available,107050,CONNECTOR SOCKET 3MM UL 12 AWG (405,"1,424",EA ,18.51,4.66,PL  ,1,6
U45,SUNPCA01  ,1/17/2017,SE7,2J082B1   ,SB1,1H006A    ,Y,Y,IPS00370299      ,U450863623,Available,107051,CONNECTOR PIN 3 MM UL 12 AWG (4050-,"1,000",EA ,13.25,24.82,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR4,2F112C    ,   ,          ,Y,Y,ISP00004105      ,U450917513,Available,107199,FUSE DUAL ELEMENT 600V CLASS RK5 20,2,EA ,1.88,9.37,PL  ,1,6
U45,SUNPCA01  ,3/1/2017,SE3,2K053B1   ,   ,          ,Y,Y,ISP00010083      ,U450887929,Available,107538,SCREW PH 6-32 X 1/2 SS (5100-073)  ,300,EA ,0.93,0.01,EA  ,300,1
U45,SUNPCA01  ,4/7/2017,SR1,2J116D    ,   ,          ,Y,Y,ISP00014564      ,U450909618,Available,107538,SCREW PH 6-32 X 1/2 SS (5100-073)  ,60,EA ,0.18,4.67,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR1,2J116D    ,   ,          ,Y,Y,ISP00014595      ,U450909639,Available,107538,SCREW PH 6-32 X 1/2 SS (5100-073)  ,60,EA ,0.18,4.67,PL  ,1,6
U45,SUNPCA01  ,6/10/2017,SE3,2K053B1   ,   ,          ,Y,Y,U450127105956001 ,U450887929,Available,107538,SCREW PH 6-32 X 1/2 SS (5100-073)  ,11,EA ,0.03,0,EA  ,11,1
U45,SUNPCA01  ,2/13/2017,SE3,2K063B1   ,   ,          ,N,Y,IPS00077829      ,U450878664,Available,107549,NUT HEX 1/4-20 18-8 SS (5100-084)  ,441,EA ,3.52,0,EA  ,441,1
U45,SUNPCA01  ,3/3/2017,SR4,2I089D    ,   ,          ,Y,Y,ISP00010194      ,U450888380,Available,107549,NUT HEX 1/4-20 18-8 SS (5100-084)  ,500,EA ,4,4.53,PL  ,1,6
U45,SUNPCA01  ,3/1/2017,SE3,2K019B3   ,   ,          ,Y,Y,ISP00010075      ,U450887929,Available,107551,NUT HEX 3/8-16 18-8 SS (5100-086)  ,566,EA ,9.05,0.02,EA  ,566,1
U45,SUNPCA01  ,3/14/2017,SR1,2J020C    ,   ,          ,Y,Y,ISP00015483      ,U450894180,Available,107551,NUT HEX 3/8-16 18-8 SS (5100-086)  ,"3,000",EA ,48,12.2,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR1,2J020C    ,   ,          ,Y,Y,ISP00014590      ,U450909639,Available,107551,NUT HEX 3/8-16 18-8 SS (5100-086)  ,60,EA ,0.96,6.17,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR1,2K063E    ,   ,          ,Y,Y,ISP00014565      ,U450909618,Available,107551,NUT HEX 3/8-16 18-8 SS (5100-086)  ,60,EA ,0.96,6.17,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SE3,2K019B3   ,   ,          ,N,Y,U450127111840001 ,U450879474,Available,107551,NUT HEX 3/8-16 18-8 SS (5100-086)  ,5,EA ,0.08,0,EA  ,5,1
U45,SUNPCA01  ,6/12/2017,SE3,2K027B3   ,   ,          ,Y,Y,U450127111839001 ,U450879474,Available,107551,NUT HEX 3/8-16 18-8 SS (5100-086)  ,9,EA ,0.14,0,EA  ,9,1
U45,SUNPCA01  ,2/13/2017,SR4,2H006E    ,   ,          ,Y,Y,IPS00077790      ,U450881181,Available,107581,SCREW S-D HWH 6 X 1/2 2 PT 410SS (5,100,EA ,0.76,15.4,PL  ,1,6
U45,SUNPCA01  ,2/13/2017,SE3,2K019B1   ,   ,          ,N,Y,IPS00077813      ,U450881181,Available,107586,WASHER FLAT 1/4 0.5 OD 18-8 SS (510,98,EA ,0.19,0,EA  ,98,1
U45,SUNPCA01  ,4/7/2017,SR1,2J118D    ,   ,          ,Y,Y,ISP00014689      ,U450909872,Available,107586,WASHER FLAT 1/4 0.5 OD 18-8 SS (510,120,EA ,0.24,10.5,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR4,2I117C    ,SR1,2M063D    ,Y,Y,ISP00004155      ,U450917834,Available,108047,TIE CABLE 11.8 L X .18 W 3.4 BNDL D,687,EA ,3.43,4.45,PL  ,1,6
U45,SUNPCA01  ,3/30/2017,SR2,2J079B    ,   ,          ,Y,Y,ISP00014069      ,U450906229,FRU,108068,PVM SPR-315E-WHT-D CAR C65         ,3,EA ,125.01,24.71,PL  ,1,6
U45,SUNPCA01  ,1/16/2017,SR2,2F001B    ,   ,          ,Y,Y,IPS00036066      ,U450863426,Available,108078B             ,ASSY SUNTILE 1B SUNPOWER 76WP (1507,36,EA ,799.2,109.33,PL  ,1,6
U45,SUNPCA01  ,1/18/2017,SC2,2F016A    ,   ,          ,Y,Y,IPS00038426      ,U450866381,Available,108078B             ,ASSY SUNTILE 1B SUNPOWER 76WP (1507,18,EA ,399.6,79.36,PL  ,1,6
U45,SUNPCA01  ,1/12/2017,SR3,2N041C    ,   ,          ,Y,Y,IPS00033622      ,U450862116,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,12,EA ,240,35.14,PL  ,1,6
U45,SUNPCA01  ,1/16/2017,SR2,2G072B    ,   ,          ,Y,Y,IPS00036069      ,U450863426,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,36,EA ,720,94.16,PL  ,1,6
U45,SUNPCA01  ,1/16/2017,SR2,2H079C    ,   ,          ,Y,Y,IPS00036067      ,U450863426,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,36,EA ,720,94.16,PL  ,1,6
U45,SUNPCA01  ,1/16/2017,SR2,2H085C    ,   ,          ,Y,Y,IPS00036068      ,U450863426,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,36,EA ,720,94.16,PL  ,1,6
U45,SUNPCA01  ,1/18/2017,SR4,2G039C    ,   ,          ,Y,Y,IPS00038420      ,U450866381,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,24,EA ,480,64.65,PL  ,1,6
U45,SUNPCA01  ,1/18/2017,SR4,2G049B    ,   ,          ,Y,Y,IPS00038221      ,U450865881,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,12,EA ,240,35.14,PL  ,1,6
U45,SUNPCA01  ,1/26/2017,SR3,2Q013D    ,   ,          ,Y,Y,ISP00000966      ,U450870476,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,36,EA ,720,94.16,PL  ,1,6
U45,SUNPCA01  ,1/26/2017,SR5,2S014B    ,   ,          ,Y,Y,ISP00000722      ,U450870251,SCR,108136B             ,Laminate-B50-Black-22 cell NPB     ,4,EA ,80,35.14,PL  ,1,6
U45,SUNPCA01  ,1/17/2017,SE7,2J086B1   ,SB1,1H006A    ,Y,Y,IPS00035007      ,U450863623,Available,108478,INTERFACE NL115 NETWORK LINK (1507-,1,EA ,2,0.74,EA  ,1,1
U45,SUNPCA01  ,4/27/2017,SE8,2I105B3   ,   ,          ,Y,Y,ISP00004466      ,U450917499,Available,108504,SIGN AL CB F3 1.5 X 6(1507-919)    ,1,EA ,0.03,4.53,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SR1,2P011C    ,   ,          ,Y,Y,ISP00004060      ,U450917513,Available,108506,SIGN AL CB G2 1.5 X 6(1507-921)    ,3,EA ,0.1,4.53,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SE8,2I103B2   ,   ,          ,Y,Y,ISP00004461      ,U450917499,Available,108507,SIGN AL CB G3 1.5 X 6(1507-922)    ,1,EA ,0.03,4.53,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR1,2M013E    ,   ,          ,Y,Y,IPS00997963      ,U450923649,Available,108689,INVERTER DISCONNECT SPR-DC-DISC-M-U,13,EA ,65,181.82,PL  ,1,6
U45,SUNPCA01  ,6/1/2017,SR1,2N010C    ,   ,          ,Y,Y,IPS01001606      ,U450934100,Available,108959,CONNECTOR INTERMODULE T5 (1507-349),13,EA ,0.93,5.2,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V090B    ,   ,          ,Y,Y,ISP00009189      ,U450901194,GOW,109155,BEARING INSERT T20 V2.2 (1508-055) ,322,EA ,289.8,26.11,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V090C    ,   ,          ,Y,Y,ISP00009191      ,U450901194,GOW,109155,BEARING INSERT T20 V2.2 (1508-055) ,600,EA ,540,39.96,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V094C    ,   ,          ,Y,Y,ISP00009190      ,U450901194,GOW,109155,BEARING INSERT T20 V2.2 (1508-055) ,950,EA ,855,59.35,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V096D    ,   ,          ,Y,Y,ISP00009188      ,U450901194,GOW,109155,BEARING INSERT T20 V2.2 (1508-055) ,640,EA ,576,42.73,PL  ,1,6
U45,SUNPCA01  ,1/23/2017,SR4,2H070F    ,   ,          ,Y,Y,IPS00039637      ,U450867402,FRO,109199,INVERTER SPR-3000m-RFB             ,16,EA ,"1,481.60",87.65,PL  ,1,6
U45,SUNPCA01  ,1/24/2017,SC4,2G115A    ,   ,          ,N,Y,IPS00039455      ,U450869744,FRO,109199,INVERTER SPR-3000m-RFB             ,3,EA ,277.8,11.63,EA  ,3,1
U45,SUNPCA01  ,1/24/2017,SR3,2M016D    ,   ,          ,Y,Y,IPS00039453      ,U450869744,FRO,109199,INVERTER SPR-3000m-RFB             ,10,EA ,926,46.02,PL  ,1,6
U45,SUNPCA01  ,1/24/2017,SR4,2G021D    ,   ,          ,Y,Y,ISP00000180      ,U450869744,FRO,109199,INVERTER SPR-3000m-RFB             ,10,EA ,926,46.02,PL  ,1,6
U45,SUNPCA01  ,1/25/2017,SC2,2F027A    ,   ,          ,N,Y,ISP00000602      ,U450870067,Available,109199,INVERTER SPR-3000m-RFB             ,1,EA ,92.6,3.88,EA  ,1,1
U45,SUNPCA01  ,1/25/2017,SR4,2G089E    ,   ,          ,Y,Y,ISP00000744      ,U450870245,Available,109199,INVERTER SPR-3000m-RFB             ,14,EA ,"1,296.40",66.83,PL  ,1,6
U45,SUNPCA01  ,1/25/2017,SR5,2Q066E    ,   ,          ,Y,Y,ISP00000672      ,U450870128,FRO,109199,INVERTER SPR-3000m-RFB             ,6,EA ,555.6,46.02,PL  ,1,6
U45,SUNPCA01  ,2/2/2017,SC4,2F116A    ,   ,          ,Y,Y,ISP00001971      ,U450874089,FRO,109199,INVERTER SPR-3000m-RFB             ,9,EA ,833.4,34.88,EA  ,9,1
U45,SUNPCA01  ,2/10/2017,SC4,2G089A    ,   ,          ,Y,Y,IPS00077614      ,U450879689,FRO,109199,INVERTER SPR-3000m-RFB             ,3,EA ,277.8,11.63,EA  ,3,1
U45,SUNPCA01  ,2/11/2017,SR2,2H015B    ,   ,          ,Y,Y,IPS00077673      ,U450881074,FRO,109199,INVERTER SPR-3000m-RFB             ,13,EA ,"1,203.80",66.83,PL  ,1,6
U45,SUNPCA01  ,3/23/2017,SP6,2J109A    ,   ,          ,Y,Y,ISP00016593      ,U450898011,FRO,109199,INVERTER SPR-3000m-RFB             ,3,EA ,277.8,25.21,PL  ,1,6
U45,SUNPCA01  ,3/23/2017,SR3,2K080B    ,   ,          ,Y,Y,ISP00016576      ,U450898011,FRO,109199,INVERTER SPR-3000m-RFB             ,6,EA ,555.6,46.02,PL  ,1,6
U45,SUNPCA01  ,4/5/2017,SR1,2J110F    ,   ,          ,Y,Y,ISP00014384      ,U450909206,FRO,109199,INVERTER SPR-3000m-RFB             ,2,EA ,185.2,25.21,PL  ,1,6
U45,SUNPCA01  ,4/28/2017,SR1,2J110F    ,   ,          ,Y,Y,ISP00004476      ,U450917499,Available,109199,INVERTER SPR-3000m-RFB             ,2,EA ,185.2,25.21,PL  ,1,6
U45,SUNPCA01  ,5/2/2017,SC3,2L112A    ,   ,          ,Y,Y,ISP00006744      ,U450920125,FRL,109199,INVERTER SPR-3000m-RFB             ,1,EA ,92.6,25.21,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,RCK,R2-71-B02 ,   ,          ,Y,Y,IPS00997193      ,U450923233,Available,109199,INVERTER SPR-3000m-RFB             ,10,EA ,926,46.02,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,SR1,2P005E    ,   ,          ,Y,Y,IPS00997170      ,U450923233,Available,109199,INVERTER SPR-3000m-RFB             ,10,EA ,926,46.02,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,SR2,2H091C    ,   ,          ,Y,Y,IPS00997188      ,U450923233,Available,109199,INVERTER SPR-3000m-RFB             ,15,EA ,"1,389",66.83,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,SR7,2R004B    ,   ,          ,Y,Y,IPS00997183      ,U450923233,Available,109199,INVERTER SPR-3000m-RFB             ,13,EA ,"1,203.80",66.83,PL  ,1,6
